timestamp,date_str,time_str,hour_of_day,arrivals_last_hour,departures_last_hour,ambulance_arrivals,waiting_patients,patients_in_treatment,admitted_patients_boarding,md_count,nurse_count,clerk_count,bed_occupancy_pct,bed_saturation_index,longest_wait_time_min
2021-06-28 02:00:00,2021-06-28,02:00,2,4,7,0,0,14,2,4,5,2,35.0,0.42,0
2021-06-28 03:00:00,2021-06-28,03:00,3,3,5,1,0,16,4,3,6,2,40.0,0.48,0
2021-06-28 04:00:00,2021-06-28,04:00,4,3,1,0,4,15,3,3,4,2,37.5,0.45,39
2021-06-28 05:00:00,2021-06-28,05:00,5,2,0,0,5,12,0,3,6,2,30.0,0.36,49
2021-06-28 06:00:00,2021-06-28,06:00,6,4,8,1,0,16,4,4,4,2,40.0,0.48,0
2021-06-28 07:00:00,2021-06-28,07:00,7,8,6,2,8,44,14,8,12,4,110.0,1.32,90
2021-06-28 08:00:00,2021-06-28,08:00,8,13,12,0,4,51,6,8,11,4,127.5,1.53,32
2021-06-28 09:00:00,2021-06-28,09:00,9,15,17,3,0,50,5,8,10,4,125.0,1.5,0
2021-06-28 10:00:00,2021-06-28,10:00,10,15,13,1,4,52,7,8,12,4,130.0,1.56,39
2021-06-28 11:00:00,2021-06-28,11:00,11,9,12,0,0,58,13,8,12,4,145.0,1.74,0
2021-06-28 12:00:00,2021-06-28,12:00,12,12,14,0,0,53,8,8,10,4,132.5,1.59,0
2021-06-28 13:00:00,2021-06-28,13:00,13,19,14,2,10,50,5,8,11,4,125.0,1.5,106
2021-06-28 14:00:00,2021-06-28,14:00,14,10,11,1,0,51,6,8,12,4,127.5,1.53,0
2021-06-28 15:00:00,2021-06-28,15:00,15,16,19,2,0,50,5,10,14,5,125.0,1.5,0
2021-06-28 16:00:00,2021-06-28,16:00,16,9,12,3,0,58,13,10,13,5,145.0,1.74,0
2021-06-28 17:00:00,2021-06-28,17:00,17,21,20,1,2,50,5,9,14,5,125.0,1.5,22
2021-06-28 18:00:00,2021-06-28,18:00,18,10,8,2,8,60,15,10,15,5,150.0,1.8,66
2021-06-28 19:00:00,2021-06-28,19:00,19,18,13,2,10,56,11,9,15,5,140.0,1.68,110
2021-06-28 20:00:00,2021-06-28,20:00,20,18,17,1,3,55,10,9,14,5,137.5,1.65,31
2021-06-28 21:00:00,2021-06-28,21:00,21,15,15,1,2,59,14,10,14,5,147.5,1.77,23
2021-06-28 22:00:00,2021-06-28,22:00,22,18,16,6,9,58,13,10,15,5,145.0,1.74,88
2021-06-28 23:00:00,2021-06-28,23:00,23,7,5,0,6,39,9,3,6,2,97.5,1.17,70
2021-06-29 00:00:00,2021-06-29,00:00,0,7,4,0,7,39,9,3,4,2,97.5,1.17,72
2021-06-29 01:00:00,2021-06-29,01:00,1,14,5,0,18,35,5,3,6,2,87.5,1.05,209
2021-06-29 02:00:00,2021-06-29,02:00,2,3,3,0,3,17,5,3,5,2,42.5,0.51,30
2021-06-29 03:00:00,2021-06-29,03:00,3,5,4,0,2,13,1,3,6,2,32.5,0.39,20
2021-06-29 04:00:00,2021-06-29,04:00,4,2,2,0,4,17,5,4,6,2,42.5,0.51,43
2021-06-29 05:00:00,2021-06-29,05:00,5,2,6,0,0,14,2,3,6,2,35.0,0.42,0
2021-06-29 06:00:00,2021-06-29,06:00,6,2,1,0,4,15,3,3,5,2,37.5,0.45,32
2021-06-29 07:00:00,2021-06-29,07:00,7,14,13,0,4,37,7,8,10,4,92.5,1.11,43
2021-06-29 08:00:00,2021-06-29,08:00,8,21,16,3,15,60,15,7,10,4,150.0,1.8,141
2021-06-29 09:00:00,2021-06-29,09:00,9,18,16,3,8,51,6,8,12,4,127.5,1.53,90
2021-06-29 10:00:00,2021-06-29,10:00,10,22,17,6,12,50,5,8,12,4,125.0,1.5,135
2021-06-29 11:00:00,2021-06-29,11:00,11,18,11,1,18,60,15,7,10,4,150.0,1.8,176
2021-06-29 12:00:00,2021-06-29,12:00,12,9,8,3,6,56,11,8,10,4,140.0,1.68,68
2021-06-29 13:00:00,2021-06-29,13:00,13,13,12,4,5,59,14,7,10,4,147.5,1.77,45
2021-06-29 14:00:00,2021-06-29,14:00,14,22,14,4,18,60,15,8,10,4,150.0,1.8,209
2021-06-29 15:00:00,2021-06-29,15:00,15,13,12,4,3,60,15,9,13,5,150.0,1.8,25
2021-06-29 16:00:00,2021-06-29,16:00,16,21,16,7,15,59,14,9,15,5,147.5,1.77,149
2021-06-29 17:00:00,2021-06-29,17:00,17,12,13,1,0,53,8,10,15,5,132.5,1.59,0
2021-06-29 18:00:00,2021-06-29,18:00,18,9,10,2,0,54,9,10,14,5,135.0,1.62,0
2021-06-29 19:00:00,2021-06-29,19:00,19,12,16,0,0,59,14,10,15,5,147.5,1.77,0
2021-06-29 20:00:00,2021-06-29,20:00,20,13,16,3,0,53,8,10,15,5,132.5,1.59,0
2021-06-29 21:00:00,2021-06-29,21:00,21,12,15,0,0,59,14,10,14,5,147.5,1.77,0
2021-06-29 22:00:00,2021-06-29,22:00,22,13,15,2,1,58,13,9,14,5,145.0,1.74,10
2021-06-29 23:00:00,2021-06-29,23:00,23,6,6,2,4,35,5,4,6,2,87.5,1.05,33
2021-06-30 00:00:00,2021-06-30,00:00,0,10,4,2,13,39,9,3,6,2,97.5,1.17,137
2021-06-30 01:00:00,2021-06-30,01:00,1,10,6,0,11,39,9,4,5,2,97.5,1.17,116
2021-06-30 02:00:00,2021-06-30,02:00,2,5,6,1,0,16,4,3,6,2,40.0,0.48,0
2021-06-30 03:00:00,2021-06-30,03:00,3,5,6,0,2,13,1,4,6,2,32.5,0.39,21
2021-06-30 04:00:00,2021-06-30,04:00,4,4,3,0,6,17,5,4,4,2,42.5,0.51,58
2021-06-30 05:00:00,2021-06-30,05:00,5,2,3,0,0,17,5,4,5,2,42.5,0.51,0
2021-06-30 06:00:00,2021-06-30,06:00,6,2,7,0,0,14,2,4,5,2,35.0,0.42,0
2021-06-30 07:00:00,2021-06-30,07:00,7,7,9,0,1,42,12,8,12,4,105.0,1.26,11
2021-06-30 08:00:00,2021-06-30,08:00,8,21,19,2,9,59,14,8,10,4,147.5,1.77,101
2021-06-30 09:00:00,2021-06-30,09:00,9,13,14,3,2,56,11,8,12,4,140.0,1.68,18
2021-06-30 10:00:00,2021-06-30,10:00,10,22,16,2,12,52,7,8,10,4,130.0,1.56,136
2021-06-30 11:00:00,2021-06-30,11:00,11,19,12,2,17,54,9,7,11,4,135.0,1.62,177
2021-06-30 12:00:00,2021-06-30,12:00,12,9,13,1,0,57,12,8,10,4,142.5,1.71,0
2021-06-30 13:00:00,2021-06-30,13:00,13,9,12,2,0,51,6,8,10,4,127.5,1.53,0
2021-06-30 14:00:00,2021-06-30,14:00,14,22,14,0,17,53,8,8,12,4,132.5,1.59,184
2021-06-30 15:00:00,2021-06-30,15:00,15,18,21,3,0,50,5,10,15,5,125.0,1.5,0
2021-06-30 16:00:00,2021-06-30,16:00,16,16,14,4,7,55,10,10,13,5,137.5,1.65,68
2021-06-30 17:00:00,2021-06-30,17:00,17,18,21,3,0,53,8,10,14,5,132.5,1.59,0
2021-06-30 18:00:00,2021-06-30,18:00,18,21,20,1,4,51,6,9,14,5,127.5,1.53,38
2021-06-30 19:00:00,2021-06-30,19:00,19,9,13,1,0,54,9,9,15,5,135.0,1.62,0
2021-06-30 20:00:00,2021-06-30,20:00,20,13,12,3,3,51,6,9,15,5,127.5,1.53,34
2021-06-30 21:00:00,2021-06-30,21:00,21,10,10,1,2,52,7,10,14,5,130.0,1.56,19
2021-06-30 22:00:00,2021-06-30,22:00,22,10,11,0,3,51,6,10,14,5,127.5,1.53,32
2021-06-30 23:00:00,2021-06-30,23:00,23,10,8,3,9,43,13,4,6,2,107.5,1.29,89
2021-07-01 00:00:00,2021-07-01,00:00,0,12,6,0,13,43,13,3,6,2,107.5,1.29,135
2021-07-01 01:00:00,2021-07-01,01:00,1,5,4,0,4,45,15,3,5,2,112.5,1.35,47
2021-07-01 02:00:00,2021-07-01,02:00,2,3,3,1,2,13,1,3,6,2,32.5,0.39,17
2021-07-01 03:00:00,2021-07-01,03:00,3,2,0,0,5,17,5,3,6,2,42.5,0.51,47
2021-07-01 04:00:00,2021-07-01,04:00,4,2,4,0,1,14,2,4,6,2,35.0,0.42,9
2021-07-01 05:00:00,2021-07-01,05:00,5,4,2,1,4,17,5,3,5,2,42.5,0.51,46
2021-07-01 06:00:00,2021-07-01,06:00,6,5,3,0,7,16,4,3,5,2,40.0,0.48,67
2021-07-01 07:00:00,2021-07-01,07:00,7,5,6,0,1,45,15,8,11,4,112.5,1.35,8
2021-07-01 08:00:00,2021-07-01,08:00,8,9,8,0,5,57,12,8,12,4,142.5,1.71,57
2021-07-01 09:00:00,2021-07-01,09:00,9,22,13,4,18,50,5,8,12,4,125.0,1.5,163
2021-07-01 10:00:00,2021-07-01,10:00,10,22,13,0,23,53,8,8,12,4,132.5,1.59,235
2021-07-01 11:00:00,2021-07-01,11:00,11,18,17,1,3,53,8,8,12,4,132.5,1.59,24
2021-07-01 12:00:00,2021-07-01,12:00,12,12,12,2,3,59,14,8,11,4,147.5,1.77,26
2021-07-01 13:00:00,2021-07-01,13:00,13,18,18,0,2,56,11,8,10,4,140.0,1.68,16
2021-07-01 14:00:00,2021-07-01,14:00,14,21,13,5,16,52,7,8,11,4,130.0,1.56,152
2021-07-01 15:00:00,2021-07-01,15:00,15,7,12,2,0,56,11,10,15,5,140.0,1.68,0
2021-07-01 16:00:00,2021-07-01,16:00,16,15,15,0,0,50,5,9,14,5,125.0,1.5,0
2021-07-01 17:00:00,2021-07-01,17:00,17,9,14,2,0,52,7,10,13,5,130.0,1.56,0
2021-07-01 18:00:00,2021-07-01,18:00,18,22,17,7,14,59,14,10,13,5,147.5,1.77,166
2021-07-01 19:00:00,2021-07-01,19:00,19,13,15,4,0,51,6,10,13,5,127.5,1.53,0
2021-07-01 20:00:00,2021-07-01,20:00,20,9,7,1,8,56,11,10,15,5,140.0,1.68,77
2021-07-01 21:00:00,2021-07-01,21:00,21,22,13,7,21,57,12,9,14,5,142.5,1.71,178
2021-07-01 22:00:00,2021-07-01,22:00,22,18,17,6,6,55,10,9,14,5,137.5,1.65,51
2021-07-01 23:00:00,2021-07-01,23:00,23,7,6,0,6,43,13,4,4,2,107.5,1.29,51
2021-07-02 00:00:00,2021-07-02,00:00,0,6,6,2,3,36,6,3,6,2,90.0,1.08,33
2021-07-02 01:00:00,2021-07-02,01:00,1,11,9,0,7,42,12,4,6,2,105.0,1.26,69
2021-07-02 02:00:00,2021-07-02,02:00,2,2,4,0,0,17,5,4,6,2,42.5,0.51,0
2021-07-02 03:00:00,2021-07-02,03:00,3,4,7,1,0,13,1,4,5,2,32.5,0.39,0
2021-07-02 04:00:00,2021-07-02,04:00,4,2,3,0,0,17,5,4,4,2,42.5,0.51,0
2021-07-02 05:00:00,2021-07-02,05:00,5,2,6,0,0,14,2,3,5,2,35.0,0.42,0
2021-07-02 06:00:00,2021-07-02,06:00,6,2,4,0,0,12,0,3,4,2,30.0,0.36,0
2021-07-02 07:00:00,2021-07-02,07:00,7,5,5,0,2,43,13,8,10,4,107.5,1.29,22
2021-07-02 08:00:00,2021-07-02,08:00,8,18,19,1,1,60,15,8,12,4,150.0,1.8,8
2021-07-02 09:00:00,2021-07-02,09:00,9,22,14,6,20,60,15,7,10,4,150.0,1.8,170
2021-07-02 10:00:00,2021-07-02,10:00,10,22,13,7,21,60,15,8,11,4,150.0,1.8,172
2021-07-02 11:00:00,2021-07-02,11:00,11,18,17,5,2,60,15,8,11,4,150.0,1.8,21
2021-07-02 12:00:00,2021-07-02,12:00,12,18,11,2,16,55,10,7,12,4,137.5,1.65,137
2021-07-02 13:00:00,2021-07-02,13:00,13,15,18,0,0,56,11,8,11,4,140.0,1.68,0
2021-07-02 14:00:00,2021-07-02,14:00,14,15,13,4,7,58,13,8,12,4,145.0,1.74,62
2021-07-02 15:00:00,2021-07-02,15:00,15,21,17,6,13,57,12,9,15,5,142.5,1.71,144
2021-07-02 16:00:00,2021-07-02,16:00,16,9,11,2,0,60,15,10,14,5,150.0,1.8,0
2021-07-02 17:00:00,2021-07-02,17:00,17,13,14,2,2,52,7,9,14,5,130.0,1.56,17
2021-07-02 18:00:00,2021-07-02,18:00,18,22,20,5,4,53,8,10,13,5,132.5,1.59,44
2021-07-02 19:00:00,2021-07-02,19:00,19,9,11,3,0,50,5,9,13,5,125.0,1.5,0
2021-07-02 20:00:00,2021-07-02,20:00,20,12,13,3,3,60,15,10,14,5,150.0,1.8,35
2021-07-02 21:00:00,2021-07-02,21:00,21,21,21,1,4,57,12,10,14,5,142.5,1.71,36
2021-07-02 22:00:00,2021-07-02,22:00,22,13,13,2,5,57,12,10,14,5,142.5,1.71,42
2021-07-02 23:00:00,2021-07-02,23:00,23,8,5,1,7,36,6,3,5,2,90.0,1.08,74
2021-07-03 00:00:00,2021-07-03,00:00,0,13,6,4,15,44,14,3,5,2,110.0,1.32,175
2021-07-03 01:00:00,2021-07-03,01:00,1,10,7,0,7,40,10,4,5,2,100.0,1.2,71
2021-07-03 02:00:00,2021-07-03,02:00,2,4,5,1,1,17,5,4,5,2,42.5,0.51,11
2021-07-03 03:00:00,2021-07-03,03:00,3,2,6,0,0,13,1,4,5,2,32.5,0.39,0
2021-07-03 04:00:00,2021-07-03,04:00,4,2,5,0,0,14,2,4,6,2,35.0,0.42,0
2021-07-03 05:00:00,2021-07-03,05:00,5,4,3,0,3,16,4,3,4,2,40.0,0.48,25
2021-07-03 06:00:00,2021-07-03,06:00,6,3,6,0,0,17,5,3,6,2,42.5,0.51,0
2021-07-03 07:00:00,2021-07-03,07:00,7,5,5,1,1,42,12,7,10,4,105.0,1.26,8
2021-07-03 08:00:00,2021-07-03,08:00,8,18,14,5,8,50,5,8,10,4,125.0,1.5,91
2021-07-03 09:00:00,2021-07-03,09:00,9,10,9,2,7,58,13,8,12,4,145.0,1.74,56
2021-07-03 10:00:00,2021-07-03,10:00,10,21,13,4,16,52,7,7,12,4,130.0,1.56,189
2021-07-03 11:00:00,2021-07-03,11:00,11,22,13,7,23,57,12,8,11,4,142.5,1.71,247
2021-07-03 12:00:00,2021-07-03,12:00,12,22,13,4,18,53,8,8,12,4,132.5,1.59,192
2021-07-03 13:00:00,2021-07-03,13:00,13,22,10,1,28,57,12,7,12,4,142.5,1.71,283
2021-07-03 14:00:00,2021-07-03,14:00,14,15,19,1,0,59,14,8,12,4,147.5,1.77,0
2021-07-03 15:00:00,2021-07-03,15:00,15,15,14,5,6,53,8,10,13,5,132.5,1.59,60
2021-07-03 16:00:00,2021-07-03,16:00,16,19,20,4,3,59,14,9,15,5,147.5,1.77,28
2021-07-03 17:00:00,2021-07-03,17:00,17,21,17,3,8,50,5,10,14,5,125.0,1.5,80
2021-07-03 18:00:00,2021-07-03,18:00,18,10,8,3,6,60,15,9,15,5,150.0,1.8,51
2021-07-03 19:00:00,2021-07-03,19:00,19,22,19,0,9,52,7,10,15,5,130.0,1.56,102
2021-07-03 20:00:00,2021-07-03,20:00,20,10,15,1,0,54,9,9,15,5,135.0,1.62,0
2021-07-03 21:00:00,2021-07-03,21:00,21,18,16,5,4,51,6,10,13,5,127.5,1.53,32
2021-07-03 22:00:00,2021-07-03,22:00,22,12,14,1,1,60,15,10,15,5,150.0,1.8,10
2021-07-03 23:00:00,2021-07-03,23:00,23,9,8,0,6,35,5,4,4,2,87.5,1.05,53
2021-07-04 00:00:00,2021-07-04,00:00,0,8,6,2,8,45,15,4,6,2,112.5,1.35,66
2021-07-04 01:00:00,2021-07-04,01:00,1,9,7,0,9,43,13,4,5,2,107.5,1.29,81
2021-07-04 02:00:00,2021-07-04,02:00,2,2,5,0,0,16,4,4,6,2,40.0,0.48,0
2021-07-04 03:00:00,2021-07-04,03:00,3,2,5,0,0,14,2,4,6,2,35.0,0.42,0
2021-07-04 04:00:00,2021-07-04,04:00,4,2,4,0,0,14,2,3,6,2,35.0,0.42,0
2021-07-04 05:00:00,2021-07-04,05:00,5,2,1,0,2,17,5,4,6,2,42.5,0.51,22
2021-07-04 06:00:00,2021-07-04,06:00,6,5,5,0,4,15,3,4,4,2,37.5,0.45,32
2021-07-04 07:00:00,2021-07-04,07:00,7,13,13,3,1,36,6,8,11,4,90.0,1.08,9
2021-07-04 08:00:00,2021-07-04,08:00,8,19,15,5,11,52,7,8,11,4,130.0,1.56,125
2021-07-04 09:00:00,2021-07-04,09:00,9,22,13,1,22,57,12,7,10,4,142.5,1.71,243
2021-07-04 10:00:00,2021-07-04,10:00,10,7,8,1,3,53,8,7,12,4,132.5,1.59,35
2021-07-04 11:00:00,2021-07-04,11:00,11,22,15,0,17,58,13,7,11,4,145.0,1.74,145
2021-07-04 12:00:00,2021-07-04,12:00,12,12,13,1,0,50,5,8,11,4,125.0,1.5,0
2021-07-04 13:00:00,2021-07-04,13:00,13,9,7,3,9,60,15,8,12,4,150.0,1.8,97
2021-07-04 14:00:00,2021-07-04,14:00,14,9,11,0,0,52,7,8,12,4,130.0,1.56,0
2021-07-04 15:00:00,2021-07-04,15:00,15,9,11,1,0,53,8,9,15,5,132.5,1.59,0
2021-07-04 16:00:00,2021-07-04,16:00,16,22,19,3,7,51,6,9,15,5,127.5,1.53,58
2021-07-04 17:00:00,2021-07-04,17:00,17,15,13,4,9,50,5,9,14,5,125.0,1.5,77
2021-07-04 18:00:00,2021-07-04,18:00,18,15,19,2,0,54,9,10,13,5,135.0,1.62,0
2021-07-04 19:00:00,2021-07-04,19:00,19,13,15,0,0,59,14,10,15,5,147.5,1.77,0
2021-07-04 20:00:00,2021-07-04,20:00,20,21,16,3,13,60,15,10,14,5,150.0,1.8,113
2021-07-04 21:00:00,2021-07-04,21:00,21,22,22,2,1,58,13,10,15,5,145.0,1.74,9
2021-07-04 22:00:00,2021-07-04,22:00,22,15,19,3,0,52,7,9,15,5,130.0,1.56,0
2021-07-04 23:00:00,2021-07-04,23:00,23,8,8,1,4,39,9,4,4,2,97.5,1.17,45
2021-07-05 00:00:00,2021-07-05,00:00,0,9,7,2,6,37,7,4,4,2,92.5,1.11,60
2021-07-05 01:00:00,2021-07-05,01:00,1,6,9,0,0,40,10,4,4,2,100.0,1.2,0
2021-07-05 02:00:00,2021-07-05,02:00,2,5,7,0,0,13,1,4,6,2,32.5,0.39,0
2021-07-05 03:00:00,2021-07-05,03:00,3,3,7,1,0,16,4,4,5,2,40.0,0.48,0
2021-07-05 04:00:00,2021-07-05,04:00,4,3,5,0,0,12,0,4,4,2,30.0,0.36,0
2021-07-05 05:00:00,2021-07-05,05:00,5,2,0,0,4,12,0,4,5,2,30.0,0.36,43
2021-07-05 06:00:00,2021-07-05,06:00,6,3,7,1,0,16,4,4,6,2,40.0,0.48,0
2021-07-05 07:00:00,2021-07-05,07:00,7,8,8,1,0,38,8,7,12,4,95.0,1.14,0
2021-07-05 08:00:00,2021-07-05,08:00,8,13,12,4,6,59,14,8,12,4,147.5,1.77,62
2021-07-05 09:00:00,2021-07-05,09:00,9,15,14,1,4,52,7,8,12,4,130.0,1.56,38
2021-07-05 10:00:00,2021-07-05,10:00,10,9,8,1,7,59,14,7,12,4,147.5,1.77,74
2021-07-05 11:00:00,2021-07-05,11:00,11,18,17,5,6,55,10,8,12,4,137.5,1.65,52
2021-07-05 12:00:00,2021-07-05,12:00,12,13,14,3,0,53,8,7,11,4,132.5,1.59,0
2021-07-05 13:00:00,2021-07-05,13:00,13,7,6,1,2,56,11,7,12,4,140.0,1.68,23
2021-07-05 14:00:00,2021-07-05,14:00,14,22,15,6,16,57,12,8,11,4,142.5,1.71,183
2021-07-05 15:00:00,2021-07-05,15:00,15,21,16,0,15,56,11,10,15,5,140.0,1.68,124
2021-07-05 16:00:00,2021-07-05,16:00,16,7,8,1,3,59,14,10,15,5,147.5,1.77,32
2021-07-05 17:00:00,2021-07-05,17:00,17,10,8,2,8,54,9,10,14,5,135.0,1.62,93
2021-07-05 18:00:00,2021-07-05,18:00,18,10,11,3,0,50,5,10,15,5,125.0,1.5,0
2021-07-05 19:00:00,2021-07-05,19:00,19,15,16,2,2,55,10,10,15,5,137.5,1.65,19
2021-07-05 20:00:00,2021-07-05,20:00,20,7,7,0,4,51,6,10,15,5,127.5,1.53,44
2021-07-05 21:00:00,2021-07-05,21:00,21,13,11,0,6,55,10,10,14,5,137.5,1.65,49
2021-07-05 22:00:00,2021-07-05,22:00,22,16,18,4,0,55,10,10,14,5,137.5,1.65,0
2021-07-05 23:00:00,2021-07-05,23:00,23,5,5,0,2,39,9,4,6,2,97.5,1.17,18
2021-07-06 00:00:00,2021-07-06,00:00,0,6,4,1,7,42,12,4,6,2,105.0,1.26,77
2021-07-06 01:00:00,2021-07-06,01:00,1,7,6,2,4,45,15,4,6,2,112.5,1.35,36
2021-07-06 02:00:00,2021-07-06,02:00,2,4,3,0,2,13,1,4,6,2,32.5,0.39,21
2021-07-06 03:00:00,2021-07-06,03:00,3,4,7,1,0,12,0,4,6,2,30.0,0.36,0
2021-07-06 04:00:00,2021-07-06,04:00,4,3,5,1,0,13,1,3,6,2,32.5,0.39,0
2021-07-06 05:00:00,2021-07-06,05:00,5,2,4,0,0,16,4,4,6,2,40.0,0.48,0
2021-07-06 06:00:00,2021-07-06,06:00,6,4,3,0,7,17,5,4,6,2,42.5,0.51,56
2021-07-06 07:00:00,2021-07-06,07:00,7,14,15,0,3,39,9,8,10,4,97.5,1.17,32
2021-07-06 08:00:00,2021-07-06,08:00,8,12,15,1,0,60,15,8,10,4,150.0,1.8,0
2021-07-06 09:00:00,2021-07-06,09:00,9,10,10,1,5,53,8,8,11,4,132.5,1.59,47
2021-07-06 10:00:00,2021-07-06,10:00,10,19,15,3,12,60,15,8,12,4,150.0,1.8,137
2021-07-06 11:00:00,2021-07-06,11:00,11,21,15,3,17,59,14,8,12,4,147.5,1.77,184
2021-07-06 12:00:00,2021-07-06,12:00,12,12,11,0,3,55,10,8,12,4,137.5,1.65,35
2021-07-06 13:00:00,2021-07-06,13:00,13,18,13,3,11,52,7,8,11,4,130.0,1.56,88
2021-07-06 14:00:00,2021-07-06,14:00,14,9,14,0,0,58,13,8,12,4,145.0,1.74,0
2021-07-06 15:00:00,2021-07-06,15:00,15,12,14,3,1,60,15,10,13,5,150.0,1.8,8
2021-07-06 16:00:00,2021-07-06,16:00,16,9,9,3,1,54,9,10,14,5,135.0,1.62,10
2021-07-06 17:00:00,2021-07-06,17:00,17,10,8,1,8,57,12,9,15,5,142.5,1.71,94
2021-07-06 18:00:00,2021-07-06,18:00,18,19,17,2,9,60,15,10,13,5,150.0,1.8,80
2021-07-06 19:00:00,2021-07-06,19:00,19,16,19,1,0,55,10,9,15,5,137.5,1.65,0
2021-07-06 20:00:00,2021-07-06,20:00,20,10,14,0,0,60,15,10,15,5,150.0,1.8,0
2021-07-06 21:00:00,2021-07-06,21:00,21,19,19,5,5,53,8,9,13,5,132.5,1.59,41
2021-07-06 22:00:00,2021-07-06,22:00,22,18,16,2,6,52,7,10,15,5,130.0,1.56,56
2021-07-06 23:00:00,2021-07-06,23:00,23,15,9,0,16,38,8,4,6,2,95.0,1.14,158
2021-07-07 00:00:00,2021-07-07,00:00,0,11,8,1,8,37,7,4,6,2,92.5,1.11,74
2021-07-07 01:00:00,2021-07-07,01:00,1,9,8,1,5,37,7,4,6,2,92.5,1.11,50
2021-07-07 02:00:00,2021-07-07,02:00,2,4,5,1,0,14,2,4,4,2,35.0,0.42,0
2021-07-07 03:00:00,2021-07-07,03:00,3,5,7,1,1,12,0,4,6,2,30.0,0.36,9
2021-07-07 04:00:00,2021-07-07,04:00,4,4,6,0,0,17,5,3,6,2,42.5,0.51,0
2021-07-07 05:00:00,2021-07-07,05:00,5,3,1,1,4,12,0,4,6,2,30.0,0.36,34
2021-07-07 06:00:00,2021-07-07,06:00,6,6,7,0,3,13,1,4,6,2,32.5,0.39,31
2021-07-07 07:00:00,2021-07-07,07:00,7,7,12,1,0,42,12,8,12,4,105.0,1.26,0
2021-07-07 08:00:00,2021-07-07,08:00,8,9,14,2,0,56,11,8,11,4,140.0,1.68,0
2021-07-07 09:00:00,2021-07-07,09:00,9,13,13,1,3,60,15,8,11,4,150.0,1.8,27
2021-07-07 10:00:00,2021-07-07,10:00,10,12,12,0,4,57,12,8,11,4,142.5,1.71,37
2021-07-07 11:00:00,2021-07-07,11:00,11,21,12,0,23,50,5,7,12,4,125.0,1.5,203
2021-07-07 12:00:00,2021-07-07,12:00,12,18,14,6,10,50,5,8,12,4,125.0,1.5,112
2021-07-07 13:00:00,2021-07-07,13:00,13,19,17,0,8,53,8,8,11,4,132.5,1.59,81
2021-07-07 14:00:00,2021-07-07,14:00,14,16,16,1,2,60,15,8,12,4,150.0,1.8,23
2021-07-07 15:00:00,2021-07-07,15:00,15,16,15,5,3,57,12,10,13,5,142.5,1.71,33
2021-07-07 16:00:00,2021-07-07,16:00,16,16,17,3,3,58,13,10,15,5,145.0,1.74,25
2021-07-07 17:00:00,2021-07-07,17:00,17,7,7,1,0,54,9,10,15,5,135.0,1.62,0
2021-07-07 18:00:00,2021-07-07,18:00,18,9,10,0,0,57,12,10,15,5,142.5,1.71,0
2021-07-07 19:00:00,2021-07-07,19:00,19,19,18,5,5,51,6,10,14,5,127.5,1.53,46
2021-07-07 20:00:00,2021-07-07,20:00,20,12,10,4,6,50,5,9,15,5,125.0,1.5,66
2021-07-07 21:00:00,2021-07-07,21:00,21,18,20,3,1,53,8,10,15,5,132.5,1.59,10
2021-07-07 22:00:00,2021-07-07,22:00,22,22,18,5,9,56,11,9,14,5,140.0,1.68,77
2021-07-07 23:00:00,2021-07-07,23:00,23,15,9,3,16,43,13,4,4,2,107.5,1.29,173
2021-07-08 00:00:00,2021-07-08,00:00,0,7,5,0,4,41,11,4,5,2,102.5,1.23,47
2021-07-08 01:00:00,2021-07-08,01:00,1,12,9,1,8,45,15,4,4,2,112.5,1.35,69
2021-07-08 02:00:00,2021-07-08,02:00,2,4,7,0,0,15,3,4,6,2,37.5,0.45,0
2021-07-08 03:00:00,2021-07-08,03:00,3,5,4,1,4,16,4,4,4,2,40.0,0.48,46
2021-07-08 04:00:00,2021-07-08,04:00,4,2,4,0,0,13,1,4,4,2,32.5,0.39,0
2021-07-08 05:00:00,2021-07-08,05:00,5,5,5,1,0,16,4,3,6,2,40.0,0.48,0
2021-07-08 06:00:00,2021-07-08,06:00,6,4,6,0,1,15,3,4,4,2,37.5,0.45,11
2021-07-08 07:00:00,2021-07-08,07:00,7,8,12,0,0,39,9,8,11,4,97.5,1.17,0
2021-07-08 08:00:00,2021-07-08,08:00,8,12,11,4,2,55,10,8,12,4,137.5,1.65,19
2021-07-08 09:00:00,2021-07-08,09:00,9,22,16,2,14,58,13,8,11,4,145.0,1.74,159
2021-07-08 10:00:00,2021-07-08,10:00,10,22,13,2,20,54,9,7,11,4,135.0,1.62,208
2021-07-08 11:00:00,2021-07-08,11:00,11,12,14,1,0,54,9,8,11,4,135.0,1.62,0
2021-07-08 12:00:00,2021-07-08,12:00,12,19,15,1,13,54,9,8,11,4,135.0,1.62,109
2021-07-08 13:00:00,2021-07-08,13:00,13,21,15,0,14,59,14,8,11,4,147.5,1.77,122
2021-07-08 14:00:00,2021-07-08,14:00,14,21,19,4,9,60,15,8,12,4,150.0,1.8,100
2021-07-08 15:00:00,2021-07-08,15:00,15,13,12,2,3,54,9,9,15,5,135.0,1.62,29
2021-07-08 16:00:00,2021-07-08,16:00,16,21,19,4,8,52,7,9,14,5,130.0,1.56,71
2021-07-08 17:00:00,2021-07-08,17:00,17,18,22,2,0,58,13,10,14,5,145.0,1.74,0
2021-07-08 18:00:00,2021-07-08,18:00,18,22,14,2,19,50,5,9,13,5,125.0,1.5,175
